,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
697,29,1,1404,20,3,1,974,3,0,84,3,1,4,2157.0,18203,1.0,15,3.0,2,80,1,3.0,5,3,3.0,1.0,0.0,2.0,0
698,35,2,1219,18,3,1,975,3,0,86,3,2,3,4601.0,6179,1.0,16,3.0,2,80,0,5.0,3,3,5.0,2.0,1.0,0.0,0
699,52,2,1053,1,2,1,976,4,1,70,3,4,4,16581.0,13829,2.0,15,3.0,2,80,1,26.0,2,2,9.0,8.0,7.0,8.0,0
700,58,2,289,2,3,1,977,4,1,51,3,1,3,2479.0,26227,4.0,24,3.0,1,80,0,7.0,4,3,1.0,0.0,0.0,0.0,1
701,53,2,1376,2,2,1,981,3,1,45,3,4,3,14852.0,13938,6.0,13,3.0,3,80,1,22.0,3,4,17.0,13.0,7.5,2.0,0
702,30,2,231,8,2,1,982,3,1,62,3,3,3,7264.0,9977,5.0,11,3.0,1,80,1,10.0,2,4,8.0,4.0,7.0,7.0,0
703,38,0,152,10,3,1,983,3,0,85,3,2,4,5666.0,19899,1.0,13,3.0,2,80,0,6.0,1,3,5.0,3.0,1.0,3.0,0
704,35,2,882,3,4,1,984,4,1,92,3,3,4,7823.0,6812,6.0,13,3.0,2,80,1,12.0,2,3,10.0,9.0,0.0,8.0,0
705,39,2,903,2,5,1,985,1,1,41,4,3,3,7880.0,2560,0.0,18,3.0,4,80,0,9.0,3,3,8.0,7.0,0.0,7.0,0
706,40,0,1479,24,3,1,986,2,0,100,4,4,2,13194.0,17071,4.0,16,3.0,4,80,0,22.0,2,2,1.0,0.0,0.0,0.0,1
707,47,1,1379,16,4,1,987,3,1,64,4,2,3,5067.0,6759,1.0,19,3.0,3,80,0,20.0,3,4,18.0,10.0,2.0,7.0,0
708,36,0,1229,8,4,1,990,1,1,84,3,2,4,5079.0,25952,4.0,13,3.0,4,80,2,12.0,3,3,7.0,7.0,0.0,7.0,0
709,31,0,335,9,2,1,991,3,1,46,2,1,1,2321.0,10322,0.0,22,3.0,1,80,0,4.0,0,3,3.0,2.0,1.0,2.0,1
710,33,0,722,17,3,1,992,4,1,38,3,4,3,16581.0,20489,1.0,11,3.0,4,80,0,10.0,2,3,10.0,8.0,6.0,0.0,0
711,29,2,906,10,3,1,994,4,0,92,2,1,1,2404.0,11479,6.0,20,3.0,3,80,0,3.0,5,3,0.0,0.0,0.0,0.0,1
712,33,2,461,13,1,1,995,2,0,53,3,1,4,3452.0,17241,3.0,18,3.0,1,80,0,5.0,4,3,3.0,2.0,0.0,2.0,0
713,45,2,974,1,4,1,996,4,0,91,3,1,4,2270.0,11005,3.0,14,3.0,4,80,2,8.0,2,3,5.0,3.0,0.0,2.0,0
714,50,2,1126,1,2,1,997,4,1,66,3,4,4,16581.0,6615,8.5,22,3.0,3,80,1,28.5,1,2,5.0,4.0,1.0,3.0,0
715,33,1,827,1,4,1,998,3,0,84,4,2,2,5488.0,20161,1.0,13,3.0,1,80,1,6.0,2,3,6.0,5.0,1.0,2.0,0
716,41,1,840,9,3,1,999,1,1,64,3,5,3,16581.0,3735,2.0,17,3.0,2,80,1,21.0,2,4,18.0,14.5,0.0,11.0,0
717,27,2,1134,16,4,1,1001,3,0,37,3,1,2,2811.0,12086,8.5,14,3.0,2,80,1,4.0,2,3,2.0,2.0,2.0,2.0,0
718,45,0,248,23,2,1,1002,4,1,42,3,2,1,3633.0,14039,1.0,15,3.0,3,80,1,9.0,2,3,9.0,8.0,0.0,8.0,0
719,47,2,955,4,2,1,1003,4,0,83,3,2,4,4163.0,8571,1.0,17,3.0,3,80,0,9.0,0,3,9.0,0.0,0.0,7.0,0
720,30,2,138,22,3,1,1004,1,0,48,3,1,3,2132.0,11539,4.0,11,3.0,2,80,0,7.0,2,3,5.0,2.0,0.0,1.0,1
721,50,2,939,24,3,1,1005,4,1,95,3,4,3,13973.0,4161,3.0,18,3.0,4,80,1,22.0,2,3,12.0,11.0,1.0,5.0,0
722,38,1,1391,10,1,1,1006,3,1,66,3,1,3,2684.0,12127,0.0,17,3.0,2,80,1,3.0,0,2,2.0,1.0,0.0,2.0,0
723,46,2,566,7,2,1,1007,4,1,75,3,3,3,10845.0,24208,6.0,13,3.0,2,80,1,13.0,3,3,8.0,7.0,0.0,7.0,0
724,24,2,1206,17,1,1,1009,4,0,41,2,2,3,4377.0,24117,1.0,15,3.0,2,80,2,5.0,6,3,4.0,2.0,3.0,2.0,0
725,35,2,622,14,4,1,1010,3,1,39,2,1,2,3743.0,10074,1.0,24,3.0,4,80,1,5.0,2,1,4.0,2.0,0.0,2.0,1
726,31,1,853,1,1,1,1011,3,0,96,3,2,1,4148.0,11275,1.0,12,3.0,3,80,1,4.0,1,3,4.0,3.0,0.0,3.0,0
727,18,0,287,5,2,1,1012,2,1,73,3,1,4,1051.0,13493,1.0,15,3.0,4,80,0,0.0,2,3,0.0,0.0,0.0,0.0,0
728,54,2,1441,17,3,1,1013,3,0,56,3,3,3,10739.0,13943,8.0,11,3.0,3,80,1,22.0,2,3,10.0,7.0,0.0,8.0,0
729,35,2,583,25,4,1,1014,3,0,57,3,3,3,10388.0,6975,1.0,11,3.0,3,80,1,16.0,3,2,16.0,10.0,7.5,1.0,0
730,30,2,153,8,2,1,1015,2,0,73,4,3,1,11416.0,17802,0.0,12,3.0,3,80,3,9.0,4,2,8.0,7.0,1.0,7.0,0
731,20,2,1097,11,3,1,1016,4,0,98,2,1,1,2600.0,18275,1.0,15,3.0,1,80,0,1.0,2,3,1.0,0.0,0.0,0.0,1
732,30,1,109,5,3,1,1017,2,0,60,3,1,2,2422.0,25725,0.0,17,3.0,1,80,0,4.0,3,3,3.0,2.0,1.0,2.0,1
733,26,2,1066,2,2,1,1018,4,1,32,4,2,4,5472.0,3334,1.0,12,3.0,2,80,0,8.0,2,3,8.0,7.0,1.0,3.0,0
734,22,2,217,8,1,1,1019,2,1,94,1,1,1,2451.0,6881,1.0,15,3.0,1,80,1,4.0,3,2,4.0,3.0,1.0,1.0,0
735,48,2,277,6,3,1,1022,1,1,97,2,2,3,4240.0,13119,2.0,13,3.0,4,80,0,19.0,0,3,2.0,2.0,2.0,2.0,0
736,48,2,1355,4,4,1,1024,3,1,78,2,3,3,10999.0,22245,7.0,14,3.0,2,80,0,27.0,3,3,15.0,11.0,4.0,8.0,0
737,41,2,549,7,2,1,1025,4,0,42,3,2,3,5003.0,23371,6.0,14,3.0,2,80,0,8.0,6,3,2.0,2.0,2.0,1.0,0
738,39,2,466,1,1,1,1026,4,0,65,2,4,4,12742.0,7060,1.0,16,3.0,3,80,1,21.0,3,3,18.0,6.0,7.5,8.0,0
739,27,2,1055,2,4,1,1027,1,0,47,3,2,4,4227.0,4658,0.0,18,3.0,2,80,1,4.0,2,3,3.0,2.0,2.0,2.0,0
740,35,2,802,10,3,1,1028,2,1,45,3,1,4,3917.0,9541,1.0,20,3.0,1,80,1,3.0,4,2,3.0,2.0,1.0,2.0,0
741,42,2,265,5,2,1,1029,4,1,90,3,5,3,16581.0,7770,6.0,13,3.0,2,80,0,21.0,3,4,1.0,0.0,0.0,0.0,0
742,50,2,804,9,3,1,1030,1,1,64,3,1,4,2380.0,20165,4.0,18,3.0,2,80,0,8.0,5,3,1.0,0.0,0.0,0.0,0
743,59,2,715,2,3,1,1032,3,0,69,2,4,4,13726.0,21829,3.0,13,3.0,1,80,0,28.5,4,3,5.0,3.0,4.0,3.0,0
744,37,2,1141,11,2,1,1033,1,0,61,1,2,2,4777.0,14382,5.0,15,3.0,1,80,0,15.0,2,1,1.0,0.0,0.0,0.0,1
745,55,1,135,18,4,1,1034,3,1,62,3,2,2,6385.0,12992,3.0,14,3.0,4,80,2,17.0,3,3,8.0,7.0,6.0,7.0,0
746,41,0,247,7,1,1,1035,2,0,55,1,5,3,16581.0,20284,1.0,22,3.0,2,80,2,21.0,3,3,18.0,14.5,5.0,10.0,0
747,38,2,1035,3,4,1,1036,2,1,42,3,2,4,6861.0,4981,8.0,12,3.0,3,80,0,19.0,1,3,1.0,0.0,0.0,0.0,0
748,26,0,265,29,2,1,1037,2,1,79,1,2,1,4969.0,21813,8.0,18,3.0,4,80,0,7.0,6,3,2.0,2.0,2.0,2.0,1
749,52,2,266,2,1,1,1038,1,0,57,1,5,4,16581.0,25846,1.0,15,3.0,4,80,1,28.5,3,3,18.0,14.0,6.0,9.0,1
750,44,2,1448,28,3,1,1039,4,0,53,4,4,4,13320.0,11737,3.0,18,3.0,3,80,1,23.0,2,3,12.0,11.0,7.5,11.0,0
751,50,0,145,1,3,1,1040,4,0,95,3,2,3,6347.0,24920,0.0,12,3.0,1,80,1,19.0,3,3,18.0,7.0,0.0,13.0,0
752,36,2,885,16,4,1,1042,3,0,43,4,1,1,2743.0,8269,1.0,16,3.0,3,80,0,18.0,1,3,17.0,13.0,7.5,14.0,1
753,39,1,945,22,3,1,1043,4,0,82,3,3,1,10880.0,5083,1.0,13,3.0,3,80,0,21.0,2,3,18.0,6.0,2.0,8.0,0
754,33,0,1038,8,1,1,1044,2,0,88,2,1,4,2342.0,21437,0.0,19,3.0,4,80,0,3.0,2,2,2.0,2.0,2.0,2.0,0
755,45,2,1234,11,2,1,1045,4,0,90,3,4,4,16581.0,5404,3.0,13,3.0,2,80,1,26.0,4,4,9.0,3.0,1.0,1.0,0
756,32,0,1109,29,4,1,1046,4,0,69,3,1,3,4025.0,11135,8.5,12,3.0,2,80,0,10.0,2,3,8.0,7.0,7.0,7.0,0
757,34,2,216,1,4,1,1047,2,1,75,4,2,4,9725.0,12278,0.0,11,3.0,4,80,1,16.0,2,2,15.0,1.0,0.0,9.0,0
758,59,2,1089,1,2,1,1048,2,1,66,3,3,4,11904.0,11038,3.0,14,3.0,3,80,1,14.0,1,1,6.0,4.0,0.0,4.0,0
759,45,2,788,24,4,1,1049,2,1,36,3,1,2,2177.0,8318,1.0,16,3.0,1,80,0,6.0,3,3,6.0,3.0,0.0,4.0,0
760,53,1,124,2,3,1,1050,3,0,38,2,3,2,7525.0,23537,2.0,12,3.0,1,80,1,28.5,2,3,15.0,7.0,6.0,12.0,0
761,36,2,660,15,3,1,1052,1,1,81,3,2,3,4834.0,7858,7.0,14,3.0,2,80,1,9.0,3,2,1.0,0.0,0.0,0.0,1
762,26,1,342,2,3,1,1053,1,1,57,3,1,1,2042.0,15346,6.0,14,3.0,2,80,1,6.0,2,3,3.0,2.0,1.0,2.0,1
763,34,2,1333,10,4,1,1055,3,0,87,3,1,3,2220.0,18410,1.0,19,3.0,4,80,1,1.0,2,3,1.0,1.0,0.0,0.0,0
764,28,2,1144,10,1,1,1056,4,1,74,3,1,2,1052.0,23384,1.0,22,3.0,2,80,0,1.0,5,3,1.0,0.0,0.0,0.0,0
765,38,1,1186,3,4,1,1060,3,1,44,3,1,3,2821.0,2997,3.0,16,3.0,1,80,1,8.0,2,3,2.0,2.0,2.0,2.0,0
766,50,2,1464,2,4,1,1061,2,1,62,3,5,3,16581.0,12853,2.0,11,3.0,4,80,1,28.5,2,2,8.0,1.0,7.0,7.0,0
767,37,2,124,3,3,1,1062,4,0,35,3,2,2,4107.0,13848,3.0,15,3.0,1,80,0,8.0,3,2,4.0,3.0,0.0,1.0,0
768,40,2,300,26,3,1,1066,3,1,74,3,2,1,8396.0,22217,1.0,14,3.0,2,80,1,8.0,3,2,7.0,7.0,7.0,5.0,0
769,26,1,921,1,1,1,1068,1,0,66,2,1,3,2007.0,25265,1.0,13,3.0,3,80,2,5.0,5,3,5.0,3.0,1.0,3.0,0
770,46,2,430,1,4,1,1069,4,1,40,3,5,4,16581.0,21445,8.5,17,3.0,4,80,2,23.0,0,3,2.0,2.0,2.0,2.0,0
771,54,2,1082,2,4,1,1070,3,0,41,2,3,3,10686.0,8392,6.0,11,3.0,2,80,1,13.0,4,3,9.0,4.0,7.0,0.0,0
772,56,1,1240,9,3,1,1071,1,0,63,3,1,3,2942.0,12154,2.0,19,3.0,2,80,1,18.0,4,3,5.0,4.0,0.0,3.0,0
773,36,2,796,12,5,1,1073,4,0,51,2,3,4,8858.0,15669,0.0,11,3.0,2,80,0,15.0,2,2,14.0,8.0,7.0,8.0,0
774,55,0,444,2,1,1,1074,3,1,40,2,4,1,16581.0,17323,7.0,15,3.0,2,80,0,28.5,3,4,9.0,7.0,6.0,2.0,0
775,43,2,415,25,3,1,1076,3,1,79,2,3,4,10798.0,5268,5.0,13,3.0,3,80,1,18.0,5,3,1.0,0.0,0.0,0.0,0
776,20,1,769,9,3,1,1077,4,0,54,3,1,4,2323.0,17205,1.0,14,3.0,2,80,0,2.0,3,3,2.0,2.0,0.0,2.0,1
777,21,2,1334,10,3,1,1079,3,0,36,2,1,1,1416.0,17258,1.0,13,3.0,1,80,0,1.0,6,2,1.0,0.0,1.0,0.0,1
778,46,2,1003,8,4,1,1080,4,0,74,2,2,1,4615.0,21029,8.0,23,3.0,1,80,3,19.0,2,3,16.0,13.0,1.0,7.0,0
779,51,2,1323,4,4,1,1081,1,1,34,3,1,3,2461.0,10332,8.5,12,3.0,3,80,3,18.0,2,4,10.0,0.0,2.0,7.0,1
780,28,0,1366,24,2,1,1082,2,1,72,2,3,1,8722.0,12355,1.0,12,3.0,1,80,0,10.0,2,2,10.0,7.0,1.0,9.0,1
781,26,2,192,1,2,1,1083,1,1,59,2,1,1,3955.0,11141,1.0,16,3.0,1,80,2,6.0,2,3,5.0,3.0,1.0,3.0,0
782,30,2,1176,20,3,1,1084,3,1,85,3,2,1,9957.0,9096,0.0,15,3.0,3,80,1,7.0,1,2,6.0,2.0,0.0,2.0,0
783,41,2,509,7,2,1,1085,2,0,43,4,1,3,3376.0,18863,1.0,13,3.0,3,80,0,10.0,3,3,10.0,6.0,0.0,8.0,0
784,38,2,330,17,1,1,1088,3,0,65,2,3,3,8823.0,24608,0.0,18,3.0,1,80,1,20.0,4,2,18.0,9.0,1.0,9.0,0
785,40,2,1492,20,4,1,1092,1,1,61,3,3,4,10322.0,26542,4.0,20,3.0,4,80,1,14.0,6,3,11.0,10.0,7.5,1.0,0
786,27,0,1277,8,5,1,1094,1,1,87,1,1,3,4621.0,5869,1.0,19,3.0,4,80,3,3.0,4,3,3.0,2.0,1.0,2.0,0
787,55,1,1091,2,1,1,1096,4,1,65,3,3,2,10976.0,15813,3.0,18,3.0,2,80,1,23.0,4,3,3.0,2.0,1.0,2.0,0
788,28,2,857,10,3,1,1097,3,0,59,3,2,3,3660.0,7909,3.0,13,3.0,4,80,0,10.0,4,4,8.0,7.0,1.0,7.0,0
789,44,2,1376,1,2,1,1098,2,1,91,2,3,1,10482.0,2326,8.5,14,3.0,4,80,1,24.0,1,3,18.0,6.0,3.0,6.0,1
790,33,2,654,5,3,1,1099,4,1,34,2,3,4,7119.0,21214,4.0,15,3.0,3,80,1,9.0,2,3,3.0,2.0,1.0,2.0,0
791,35,2,1204,4,3,1,1100,4,1,86,3,3,1,9582.0,10333,0.0,22,3.0,1,80,0,9.0,2,3,8.0,7.0,4.0,7.0,1
792,33,1,827,29,4,1,1101,1,0,54,2,2,3,4508.0,3129,1.0,22,3.0,2,80,0,14.0,4,3,13.0,7.0,3.0,8.0,1
793,28,2,895,15,2,1,1102,1,1,50,3,1,3,2207.0,22482,1.0,16,3.0,4,80,1,4.0,5,2,4.0,2.0,2.0,2.0,0
794,34,1,618,3,1,1,1103,1,1,45,3,2,4,7756.0,22266,0.0,17,3.0,3,80,0,7.0,1,2,6.0,2.0,0.0,4.0,0
795,37,2,309,10,4,1,1105,4,0,88,2,2,4,6694.0,24223,2.0,14,3.0,3,80,3,8.0,5,3,1.0,0.0,0.0,0.0,0
796,25,2,1219,4,1,1,1106,4,1,32,3,1,4,3691.0,4605,1.0,15,3.0,2,80,1,7.0,3,4,7.0,7.0,5.0,6.0,1
797,26,2,1330,21,3,1,1107,1,1,37,3,1,3,2377.0,19373,1.0,20,3.0,3,80,1,1.0,0,2,1.0,1.0,0.0,0.0,1
798,33,2,1017,25,3,1,1108,1,1,55,2,1,2,2313.0,2993,4.0,20,3.0,2,80,0,5.0,0,3,2.0,2.0,2.0,2.0,1
799,42,2,469,2,2,1,1109,4,1,35,3,4,1,16581.0,14399,0.0,17,3.0,4,80,1,23.0,3,3,18.0,6.0,7.5,7.0,0
800,28,1,1009,1,3,1,1111,1,1,45,2,1,2,2596.0,7160,1.0,15,3.0,1,80,2,1.0,2,3,1.0,0.0,0.0,0.0,1
801,50,1,959,1,4,1,1113,4,1,81,3,2,3,4728.0,17251,3.0,14,3.0,4,80,0,5.0,4,3,0.0,0.0,0.0,0.0,1
802,33,1,970,7,3,1,1114,4,0,30,3,2,2,4302.0,13401,0.0,17,3.0,3,80,1,4.0,3,3,3.0,2.0,0.0,2.0,0
803,34,0,697,3,4,1,1115,3,1,40,2,1,4,2979.0,22478,3.0,17,3.0,4,80,3,6.0,2,3,0.0,0.0,0.0,0.0,0
804,48,0,1262,1,4,1,1116,1,1,35,4,4,4,16581.0,16154,2.0,22,3.0,3,80,0,27.0,3,2,5.0,4.0,2.0,1.0,0
805,45,0,1050,9,4,1,1117,2,0,65,2,2,3,5593.0,17970,1.0,13,3.0,4,80,1,15.0,2,3,15.0,10.0,4.0,12.0,0
806,52,2,994,7,4,1,1118,2,1,87,3,3,2,10445.0,15322,7.0,19,3.0,4,80,0,18.0,4,3,8.0,6.0,4.0,0.0,0
807,38,2,770,10,4,1,1119,3,1,73,2,3,3,8740.0,5569,0.0,14,3.0,2,80,2,9.0,2,3,8.0,7.0,2.0,7.0,0
808,29,2,1107,28,4,1,1120,3,0,93,3,1,4,2514.0,26968,4.0,22,3.0,1,80,1,11.0,1,3,7.0,5.0,1.0,7.0,0
809,28,2,950,3,3,1,1121,4,0,93,3,3,2,7655.0,8039,0.0,17,3.0,2,80,3,10.0,3,2,9.0,7.0,1.0,7.0,0
810,46,2,406,3,1,1,1124,1,1,52,3,4,3,16581.0,15596,3.0,12,3.0,4,80,1,23.0,3,3,12.0,9.0,4.0,9.0,0
811,38,2,130,2,2,1,1125,4,1,32,3,3,2,7351.0,20619,7.0,16,3.0,3,80,0,10.0,2,3,1.0,0.0,0.0,0.0,0
812,43,1,1082,27,3,1,1126,3,0,83,3,3,1,10820.0,11535,8.0,11,3.0,3,80,1,18.0,1,3,8.0,7.0,0.0,1.0,0
813,39,1,203,2,3,1,1127,1,1,84,3,4,4,12169.0,13547,7.0,11,3.0,4,80,3,21.0,4,3,18.0,7.0,7.5,5.0,1
814,40,2,1308,14,3,1,1128,3,1,44,2,5,3,16581.0,17544,1.0,14,3.0,1,80,0,21.0,2,4,18.0,7.0,4.0,9.0,0
815,21,2,984,1,1,1,1131,4,0,70,2,1,2,2070.0,25326,1.0,11,3.0,3,80,0,2.0,6,4,2.0,2.0,2.0,2.0,0
816,39,0,439,9,3,1,1132,3,1,70,3,2,2,6782.0,8770,8.5,15,3.0,3,80,0,9.0,2,2,5.0,4.0,0.0,3.0,0
817,36,0,217,18,4,1,1133,1,1,78,3,2,4,7779.0,23238,2.0,20,3.0,1,80,0,18.0,0,3,11.0,9.0,0.0,9.0,0
818,31,1,793,20,3,1,1135,3,1,67,4,1,4,2791.0,21981,0.0,12,3.0,1,80,1,3.0,4,3,2.0,2.0,2.0,2.0,0
819,28,2,1451,2,1,1,1136,1,1,67,2,1,2,3201.0,19911,0.0,17,3.0,1,80,0,6.0,2,1,5.0,3.0,0.0,4.0,0
820,35,1,1182,11,2,1,1137,4,1,54,3,2,4,4968.0,18500,1.0,11,3.0,4,80,1,5.0,3,3,5.0,2.0,0.0,2.0,0
821,49,2,174,8,4,1,1138,4,1,56,2,4,2,13120.0,11879,6.0,17,3.0,2,80,1,22.0,3,3,9.0,8.0,2.0,3.0,0
822,34,1,1003,2,2,1,1140,4,1,95,3,2,3,4033.0,15834,2.0,11,3.0,4,80,0,5.0,3,2,3.0,2.0,0.0,2.0,0
823,29,1,490,10,3,1,1143,4,0,61,3,1,2,3291.0,17940,0.0,14,3.0,4,80,2,8.0,2,2,7.0,5.0,1.0,1.0,0
824,42,2,188,29,3,1,1148,2,1,56,1,2,4,4272.0,9558,4.0,19,3.0,1,80,0,16.0,3,3,1.0,0.0,0.0,0.0,0
825,29,2,718,8,1,1,1150,2,1,79,2,2,4,5056.0,17689,1.0,15,3.0,3,80,1,10.0,2,2,10.0,7.0,1.0,2.0,0
826,38,2,433,1,3,1,1152,3,1,37,4,1,3,2844.0,6004,1.0,13,3.0,4,80,1,7.0,2,4,7.0,6.0,5.0,0.0,0
827,28,1,773,6,3,1,1154,3,1,39,2,1,3,2703.0,22088,1.0,14,3.0,4,80,1,3.0,2,3,3.0,1.0,0.0,2.0,0
828,18,0,247,8,1,1,1156,3,1,80,3,1,3,1904.0,13556,1.0,12,3.0,4,80,0,0.0,0,3,0.0,0.0,0.0,0.0,1
829,33,2,603,9,4,1,1157,1,0,77,3,2,1,8224.0,18385,0.0,17,3.0,1,80,0,6.0,3,3,5.0,2.0,0.0,3.0,1
830,41,2,167,12,4,1,1158,2,1,46,3,1,4,4766.0,9051,3.0,11,3.0,1,80,1,6.0,4,3,1.0,0.0,0.0,0.0,0
831,31,1,874,15,3,1,1160,3,1,72,3,1,3,2610.0,6233,1.0,12,3.0,3,80,1,2.0,5,2,2.0,2.0,2.0,2.0,1
832,37,2,367,25,2,1,1161,3,0,52,2,2,4,5731.0,17171,7.0,13,3.0,3,80,2,9.0,2,3,6.0,2.0,1.0,3.0,0
833,27,2,199,6,3,1,1162,4,1,55,2,1,3,2539.0,7950,1.0,13,3.0,3,80,1,4.0,0,3,4.0,2.0,2.0,2.0,0
834,34,2,1400,9,1,1,1163,2,0,70,3,2,3,5714.0,5829,1.0,20,3.0,1,80,0,6.0,3,2,6.0,5.0,1.0,3.0,0
835,35,2,528,8,4,1,1164,3,1,100,3,1,3,4323.0,7108,1.0,17,3.0,2,80,0,6.0,2,1,5.0,4.0,1.0,4.0,0
836,29,2,408,23,1,1,1165,4,0,45,2,3,1,7336.0,11162,1.0,13,3.0,1,80,1,11.0,3,1,11.0,8.0,3.0,10.0,1
837,40,1,593,9,4,1,1166,2,0,88,3,3,3,13499.0,13782,8.5,17,3.0,3,80,0,20.0,3,2,18.0,7.0,2.0,13.0,0
838,42,1,481,12,3,1,1167,3,1,44,3,4,1,13758.0,2447,0.0,12,3.0,2,80,0,22.0,2,2,18.0,9.0,7.5,14.0,1
839,42,2,647,4,4,1,1171,2,1,45,3,2,1,5155.0,2253,7.0,13,3.0,4,80,0,9.0,3,4,6.0,4.0,1.0,5.0,0
840,35,2,982,1,4,1,1172,4,1,58,2,1,3,2258.0,16340,6.0,12,3.0,2,80,1,10.0,2,3,8.0,0.0,1.0,7.0,0
841,24,2,477,24,3,1,1173,4,1,49,3,1,2,3597.0,6409,8.0,22,3.0,4,80,0,6.0,2,3,4.0,3.0,1.0,2.0,0
842,28,2,1485,12,1,1,1175,3,0,79,3,1,4,2515.0,22955,1.0,11,3.0,4,80,0,1.0,4,2,1.0,1.0,0.0,0.0,1
843,26,2,1384,3,4,1,1177,1,1,82,4,1,4,4420.0,13421,1.0,22,3.0,2,80,1,8.0,2,3,8.0,7.0,0.0,7.0,0
844,30,2,852,10,3,1,1179,3,1,72,2,2,3,6578.0,2706,1.0,18,3.0,1,80,1,10.0,3,3,10.0,3.0,1.0,4.0,0
845,40,1,902,26,2,1,1180,3,0,92,2,2,4,4422.0,21203,3.0,13,3.0,4,80,1,16.0,3,1,1.0,1.0,0.0,0.0,0
846,35,2,819,2,3,1,1182,3,1,44,2,3,2,10274.0,19588,2.0,18,3.0,2,80,1,15.0,2,4,7.0,7.0,6.0,4.0,0
847,34,1,669,1,3,1,1184,4,1,97,2,2,1,5343.0,25755,0.0,20,3.0,3,80,0,14.0,3,3,13.0,9.0,4.0,9.0,0
848,35,1,636,4,4,1,1185,4,1,47,2,1,4,2376.0,26537,1.0,13,3.0,2,80,1,2.0,2,4,2.0,2.0,2.0,2.0,0
849,43,2,1372,9,3,1,1188,1,0,85,1,2,3,5346.0,9489,8.0,13,3.0,2,80,0,7.0,2,2,4.0,3.0,1.0,3.0,1
850,32,0,862,2,1,1,1190,3,0,76,3,1,1,2827.0,14947,1.0,12,3.0,3,80,3,1.0,3,3,1.0,0.0,0.0,0.0,0
851,56,2,718,4,4,1,1191,4,0,92,3,5,1,16581.0,18575,4.0,13,3.0,4,80,1,28.0,2,3,5.0,2.0,4.0,2.0,0
852,29,2,1401,6,1,1,1192,2,0,54,3,1,4,3131.0,26342,1.0,13,3.0,1,80,1,10.0,5,3,10.0,8.0,0.0,8.0,0
853,19,2,645,9,2,1,1193,3,1,54,3,1,1,2552.0,7172,1.0,25,3.0,3,80,0,1.0,4,3,1.0,1.0,0.0,0.0,0
854,45,2,1457,7,3,1,1195,1,0,83,3,1,3,4477.0,20100,4.0,19,3.0,3,80,1,7.0,2,2,3.0,2.0,0.0,2.0,0
855,37,2,977,1,3,1,1196,4,0,56,2,2,4,6474.0,9961,1.0,13,3.0,2,80,1,14.0,2,2,14.0,8.0,3.0,11.0,0
856,20,2,805,3,3,1,1198,1,1,87,2,1,3,3033.0,12828,1.0,12,3.0,1,80,0,2.0,2,2,2.0,2.0,1.0,2.0,0
857,44,2,1097,10,4,1,1200,3,1,96,3,1,3,2936.0,10826,1.0,11,3.0,3,80,0,6.0,4,3,6.0,4.0,0.0,2.0,1
858,53,2,1223,7,2,1,1201,4,0,50,3,5,3,16581.0,18640,3.0,18,3.0,2,80,1,26.0,6,3,7.0,7.0,4.0,7.0,0
859,29,2,942,15,1,1,1202,2,0,69,1,1,4,2168.0,26933,0.0,18,3.0,1,80,1,6.0,2,2,5.0,4.0,1.0,3.0,0
860,22,1,1256,3,4,1,1203,3,1,48,2,1,4,2853.0,4223,0.0,11,3.0,2,80,1,1.0,5,3,0.0,0.0,0.0,0.0,1
861,46,2,1402,2,3,1,1204,3,0,69,3,4,1,16581.0,24097,8.0,23,3.0,1,80,0,28.0,2,3,18.0,14.5,7.5,9.0,0
862,44,0,111,17,3,1,1206,4,1,74,1,1,3,2290.0,4279,2.0,13,3.0,4,80,0,6.0,3,3,0.0,0.0,0.0,0.0,0
863,33,2,147,2,3,1,1207,2,1,99,3,1,3,3600.0,8429,1.0,13,3.0,4,80,1,5.0,2,3,5.0,4.0,1.0,4.0,0
864,41,0,906,5,2,1,1210,1,1,95,2,1,1,2107.0,20293,6.0,17,3.0,1,80,1,5.0,2,1,1.0,0.0,0.0,0.0,1
865,30,2,1329,29,4,1,1211,3,1,61,3,2,1,4115.0,13192,8.0,19,3.0,3,80,3,8.0,3,3,4.0,3.0,0.0,3.0,0
866,40,1,1184,2,4,1,1212,2,1,62,3,2,2,4327.0,25440,5.0,12,3.0,4,80,3,5.0,2,3,0.0,0.0,0.0,0.0,0
867,50,1,1421,2,3,1,1215,4,0,30,3,4,1,16581.0,9490,2.0,22,3.0,3,80,1,28.5,3,3,2.0,2.0,2.0,2.0,0
868,28,2,1179,19,4,1,1216,4,1,78,2,1,1,3196.0,12449,1.0,12,3.0,3,80,3,6.0,2,3,6.0,5.0,3.0,3.0,0
869,46,2,1450,15,2,1,1217,4,1,52,3,5,2,16581.0,10849,5.0,11,3.0,1,80,1,25.0,2,3,4.0,2.0,0.0,3.0,0
